route,nq,pax_min,pax_pre,fare_pre,dl_q,nw_q,both_q,legacy_q,dl_any,nw_any,direct,distance,dl_direct,nw_direct,unknown_pax,group,eligible,direct_overlap,original_treated
ORD-YAK,1,2,2.0,354.0,0,0,0,1,0,0,0.0,2485.0,0,0,0,other,False,False,False
ORD-YKM,4,39,52.25,242.53641794943974,0,0,0,0,77,0,0.0,1635.0,0,0,0,other,False,False,False
ORD-YUM,4,41,68.0,202.2617970265175,0,0,0,3,5,0,0.0,1596.0,0,0,0,other,False,False,False
ORF-PBI,4,395,443.0,175.33383263607377,4,0,0,4,407,13,0.0012658227848101266,743.0,0,0,0,other,True,False,False
ORF-PDX,4,304,521.75,235.52024027531468,4,0,0,4,907,113,0.0025814795502879543,2451.0,0,0,0,other,True,False,False
ORF-PFN,4,114,116.5,377.34731344670405,0,0,0,0,369,0,0.0,715.0,0,0,0,other,True,False,False
ORF-PHL,4,773,881.5,214.65128113821027,0,0,0,4,1,0,0.9583576028232803,212.0,0,0,0,other,True,False,False
ORF-PHX,4,804,976.5,209.44375737685078,4,2,2,4,706,234,0.005920588172502043,2028.0,8,0,0,other,True,False,False
ORF-PIA,4,27,37.0,199.18778546176299,0,0,0,0,44,20,0.0,772.0,0,0,0,other,False,False,False
ORF-PIR,1,2,2.0,703.0,0,0,0,0,0,0,0.0,1360.0,0,0,0,other,False,False,False
ORF-PIT,4,480,617.0,158.2485750058451,0,1,0,0,10,198,0.5949871932314028,331.0,0,0,0,other,True,False,False
ORF-PLN,4,4,15.25,349.486167787092,0,0,0,0,0,61,0.0,747.0,0,0,0,other,False,False,False
ORF-PNS,4,276,338.0,272.85289597623307,4,0,0,0,953,0,0.019101513678655743,772.0,16,0,0,other,True,False,False
ORF-PSP,4,32,44.75,229.4888369024428,1,0,0,4,18,0,0.0038461538461538464,2267.0,0,0,0,other,False,False,False
ORF-PVD,4,1044,1219.5,146.94686822270188,0,0,0,4,10,0,0.08021820312163028,421.0,2,0,0,other,True,False,False
ORF-PWM,4,178,257.5,213.35876971844087,0,2,0,1,11,83,0.016682280404715116,561.0,1,0,0,other,True,False,False
ORF-RAP,4,8,14.5,480.8425723457245,0,3,0,0,3,31,0.0,1490.0,0,0,0,other,False,False,False
ORF-RDU,4,1,5.5,202.4375,0,0,0,2,0,0,0.14583333333333334,160.0,0,0,0,other,False,False,False
ORF-RKD,1,1,1.0,778.0,0,0,0,0,0,0,0.0,620.0,0,0,0,other,False,False,False
ORF-RNO,4,168,242.5,252.2812805561921,4,0,0,4,154,5,0.011904761904761904,2353.0,0,0,0,other,True,False,False
ORF-ROA,4,9,13.0,280.47044360092264,0,0,0,0,0,0,0.0,210.0,0,0,0,other,False,False,False
ORF-ROC,4,129,199.5,151.75474857540917,0,3,0,2,3,118,0.025343793921255936,438.0,0,0,0,other,True,False,False
ORF-ROW,1,1,1.0,1300.0,0,0,0,0,0,0,0.0,1617.0,0,0,0,other,False,False,False
ORF-RST,4,9,16.75,294.73225193934684,0,0,0,0,0,23,0.0,984.0,0,0,0,other,False,False,False
ORF-RSW,4,399,437.5,155.4557232687314,4,0,0,4,393,13,0.002849468058750429,787.0,5,0,0,other,True,False,False
ORF-SAN,4,2274,2555.0,242.69798181069615,4,0,0,4,2695,326,0.1302494853824841,2328.0,0,0,0,other,True,False,False
ORF-SAT,4,962,1059.0,205.79807786720272,4,3,3,4,1146,277,0.008779123039958953,1382.0,5,0,0,overlap,True,False,False
ORF-SAV,4,115,141.75,234.09975843187405,4,0,0,3,172,0,0.036925592082007776,436.0,3,0,0,other,True,False,False
ORF-SBA,1,13,13.0,306.6153799203723,0,0,0,0,0,0,0.0,2438.0,0,0,0,other,False,False,False
ORF-SBN,4,77,110.0,163.71080026529285,0,0,0,0,62,237,0.011605931382050785,635.0,0,0,0,other,False,False,False
ORF-SCE,4,13,18.75,294.92473905992483,0,0,0,0,0,0,0.0,283.0,0,0,0,other,False,False,False
ORF-SDF,4,543,669.5,133.83174584179488,3,4,3,0,215,305,0.02253502204156178,530.0,0,0,0,overlap,True,False,False
ORF-SEA,4,1190,1457.5,240.07532691089645,4,4,4,4,1547,506,0.015424365244319897,2435.0,0,0,0,overlap,True,False,False
ORF-SFO,4,296,538.0,276.42232193152694,4,2,2,4,409,113,0.003636089453877595,2517.0,0,0,0,other,True,False,False
ORF-SGF,4,46,65.75,291.08678201764644,0,0,0,0,40,29,0.0,948.0,0,0,0,other,False,False,False
ORF-SHV,4,79,94.0,270.1239965093072,0,0,0,0,202,29,0.0,1047.0,0,0,0,other,False,False,False
ORF-SJC,4,254,306.75,228.869965217797,4,0,0,4,333,8,0.03559210603583388,2497.0,13,0,0,other,True,False,False
ORF-SJT,4,7,15.25,386.30409879517015,0,0,0,2,0,0,0.0,1439.0,0,0,0,other,False,False,False
ORF-SJU,4,4,13.75,154.92857284050487,4,0,0,1,24,0,0.0,0.0,0,0,0,other,False,False,False
ORF-SLC,4,468,531.75,254.77824278936782,4,0,0,4,1193,74,0.009963129554290627,1932.0,0,0,0,other,True,False,False
ORF-SMF,4,417,571.75,221.83408728244888,4,0,0,4,579,18,0.037417105563108656,2459.0,0,0,0,other,True,False,False
ORF-SNA,4,298,346.75,239.12069714774006,4,0,0,4,588,14,0.0,2345.0,0,0,0,other,True,False,False
ORF-SPI,4,8,15.25,215.73327081904685,0,0,0,0,0,0,0.0,758.0,0,0,0,other,False,False,False
ORF-SPS,4,12,16.75,305.7023315429685,0,0,0,0,0,0,0.0,1269.0,0,0,0,other,False,False,False
ORF-SRQ,4,56,85.25,179.71487748773927,4,0,0,2,177,1,0.06388608327946563,755.0,6,0,0,other,False,False,False
ORF-STL,4,997,1293.0,181.78547865965783,0,0,0,0,141,107,0.5836257470140088,784.0,3,7,0,other,True,False,False
ORF-STT,4,2,4.5,127.83333301544187,3,0,0,0,14,0,0.0,0.0,0,0,0,other,False,False,False
ORF-STX,1,2,2.0,84.0,1,0,0,0,2,0,0.0,0.0,0,0,0,other,False,False,False
ORF-SUX,2,2,3.5,288.7,0,0,0,0,0,2,0.0,1137.0,0,0,0,other,False,False,False
ORF-SWF,4,5,12.75,306.19333374023444,0,0,0,0,0,0,0.0,338.0,0,0,0,other,False,False,False
ORF-SYR,4,204,272.75,157.83275349951214,0,3,0,4,6,67,0.01158858369094437,430.0,2,0,0,other,True,False,False
ORF-TBN,1,2,2.0,282.0,0,0,0,0,0,0,0.0,878.0,0,0,0,other,False,False,False
ORF-TLH,4,83,105.25,230.76464573812663,4,0,0,0,197,0,0.023979099968552,649.0,9,0,0,other,False,False,False
ORF-TOL,4,20,32.25,232.19238314242793,0,0,0,0,14,63,0.0,521.0,0,0,0,other,False,False,False
ORF-TPA,4,1982,2422.0,130.55517529218503,4,0,0,4,903,28,0.6700719656003267,719.0,4,0,0,other,True,False,False
ORF-TRI,4,35,46.75,193.62083420980542,0,0,0,0,36,0,0.0,345.0,0,0,0,other,False,False,False
ORF-TUL,4,239,314.0,207.95112155038726,0,0,0,3,266,178,0.0,1093.0,0,0,0,other,True,False,False
ORF-TUP,4,2,6.0,257.1468248518686,0,0,0,0,20,0,0.0,730.0,0,0,0,other,False,False,False
ORF-TUS,4,293,329.0,265.0760014244469,4,0,0,4,293,9,0.08060235805775655,1997.0,5,0,0,other,True,False,False
ORF-TVC,4,24,45.0,234.79436979155898,0,4,0,0,0,135,0.0,731.0,0,0,0,other,False,False,False
ORF-TVF,1,2,2.0,476.0,0,0,0,0,0,1,0.0,1273.0,0,0,0,other,False,False,False
ORF-TXK,3,3,7.666666666666667,222.1960829192516,0,0,0,0,0,0,0.0,1032.0,0,0,0,other,False,False,False
ORF-TYR,4,2,6.5,274.2749977111815,0,0,0,0,0,0,0.0,1135.0,0,0,0,other,False,False,False
ORF-TYS,4,140,154.75,242.056910832449,4,0,0,0,118,0,0.010714285714285714,440.0,6,0,0,other,True,False,False
ORF-UIN,1,1,1.0,260.0,0,0,0,0,0,0,0.0,839.0,0,0,0,other,False,False,False
ORF-VCT,1,2,2.0,240.0,0,0,0,0,0,0,0.0,1322.0,0,0,0,other,False,False,False
ORF-VLD,4,2,19.0,273.1685313362911,0,0,0,0,60,0,0.0,586.0,0,0,0,other,False,False,False
ORF-VPS,4,145,176.0,299.2510903849189,4,0,0,0,594,0,0.04381044019931385,758.0,0,0,0,other,True,False,False
ORF-XNA,4,34,45.5,310.9726572187068,0,0,0,0,34,12,0.0,1005.0,0,0,0,other,False,False,False
OTH-PDT,2,3,3.0,201.66667175293,0,0,0,0,0,0,0.0,309.0,0,0,0,other,False,False,False
OTH-PDX,4,240,391.25,121.18127086568913,0,0,0,0,0,0,0.9994866529774127,171.0,0,0,0,other,True,False,False
OTH-PHX,4,25,43.5,208.16282142052307,0,0,0,0,0,0,0.0,955.0,0,0,0,other,False,False,False
OTH-PSC,4,2,5.25,179.599998474121,0,0,0,0,0,0,0.0,319.0,0,0,0,other,False,False,False
OTH-PSP,2,2,4.0,221.16666666666669,0,0,0,0,0,0,0.0,783.0,0,0,0,other,False,False,False
OTH-RDM,4,2,4.25,192.974998474121,0,0,0,0,0,0,0.0,165.0,0,0,0,other,False,False,False
OTH-RNO,4,2,4.5,184.02777481079102,0,0,0,0,0,0,0.0,357.0,0,0,0,other,False,False,False
OTH-SAN,4,40,52.25,207.1475612651894,0,0,0,0,0,0,0.0,832.0,0,0,0,other,False,False,False
OTH-SBA,4,2,3.75,228.2916679382325,0,0,0,0,0,0,0.0,665.0,0,0,0,other,False,False,False
OTH-SEA,4,89,134.0,173.6870314117518,0,0,0,0,0,0,0.005847953216374269,294.0,0,0,0,other,False,False,False
OTH-SFO,4,15,23.5,220.10327046121355,0,0,0,2,0,0,0.0,413.0,0,0,0,other,False,False,False
OTH-SJC,4,21,33.75,164.74992475552523,0,0,0,0,0,0,0.0,436.0,0,0,0,other,False,False,False
OTH-SLC,4,14,15.0,235.1455325172061,0,0,0,0,20,0,0.0,655.0,0,0,0,other,False,False,False
OTH-SMF,4,29,39.5,164.76415956105373,0,0,0,0,0,0,0.0,355.0,0,0,0,other,False,False,False
OTH-SNA,4,25,37.75,214.81864501923673,0,0,0,0,0,0,0.0,757.0,0,0,0,other,False,False,False
OTH-STS,1,5,5.0,190.0,0,0,0,0,0,0,0.0,348.0,0,0,0,other,False,False,False
OTZ-PDX,4,1,2.75,452.916664123535,0,0,0,4,0,0,0.0,2065.0,0,0,0,unexposed_legacy,False,False,False
OTZ-SEA,4,8,16.0,513.9749924795967,0,0,0,4,0,0,0.0,1962.0,0,0,0,unexposed_legacy,False,False,False
OTZ-SFO,1,1,1.0,791.0,0,0,0,1,0,0,0.0,2559.0,0,0,0,other,False,False,False
OTZ-SIT,3,2,3.3333333333333335,444.9444478352863,0,0,0,3,0,0,0.0,1102.0,0,0,0,unexposed_legacy,False,False,False
OTZ-VDZ,2,2,2.0,331.5,0,0,0,0,0,0,0.0,633.0,0,0,0,other,False,False,False
OWB-PHL,1,4,4.0,255.0,0,0,0,0,0,0,0.0,659.0,0,0,0,other,False,False,False
OWB-RDU,1,4,4.0,130.5,0,0,0,0,0,0,0.0,482.0,0,0,0,other,False,False,False
OWB-SAN,1,3,3.0,163.66667175293,0,0,0,0,0,0,0.0,1724.0,0,0,0,other,False,False,False
OWB-SAT,2,2,3.0,192.25000190734875,0,0,0,0,0,0,0.0,863.0,0,0,0,other,False,False,False
OWB-SNA,1,7,7.0,246.85714721679702,0,0,0,0,0,0,0.0,1740.0,0,0,0,other,False,False,False
OWB-STL,1,17,17.0,64.2352905273438,0,0,0,0,0,0,1.0,187.0,0,0,0,other,False,False,False
OWB-TPA,1,1,1.0,266.0,0,0,0,0,0,0,0.0,727.0,0,0,0,other,False,False,False
OWB-TUL,1,4,4.0,131.5,0,0,0,0,0,0,0.0,494.0,0,0,0,other,False,False,False
OXR-PDX,4,3,14.25,186.9177055358885,0,0,0,0,0,0,0.0,808.0,0,0,0,other,False,False,False
OXR-PHL,4,4,10.5,319.16666984558094,0,0,0,0,0,0,0.0,2434.0,0,0,0,other,False,False,False
OXR-PHX,4,17,25.5,142.1636017967673,0,0,0,0,0,0,0.0,417.0,0,0,0,other,False,False,False
OXR-PSP,1,2,2.0,315.0,0,0,0,0,0,0,0.0,157.0,0,0,0,other,False,False,False
OXR-RNO,4,1,3.5,206.37499936421708,0,0,0,0,0,0,0.0,368.0,0,0,0,other,False,False,False
OXR-SAN,4,9,13.25,272.40918731689476,0,0,0,0,0,0,0.0,155.0,0,0,0,other,False,False,False
OXR-SAT,4,10,12.5,313.6797678811211,0,0,0,0,0,0,0.0,1258.0,0,0,0,other,False,False,False
OXR-SEA,4,29,38.25,233.67146350352226,0,0,0,0,0,0,0.0,931.0,0,0,0,other,False,False,False
OXR-SFO,4,32,47.0,151.33599908535308,0,0,0,0,0,0,0.0,296.0,0,0,0,other,False,False,False
OXR-SGU,4,6,7.0,123.18849070110024,0,0,0,4,0,0,0.0,374.0,0,0,0,unexposed_legacy,False,False,False
OXR-SJC,4,5,9.5,151.55980164664166,0,0,0,0,0,0,0.0,267.0,0,0,0,other,False,False,False
OXR-SLC,4,8,13.0,205.75649296153688,0,0,0,0,4,0,0.0,604.0,0,0,0,other,False,False,False
OXR-SMF,4,17,22.5,145.4244371017754,0,0,0,0,0,0,0.0,338.0,0,0,0,other,False,False,False
OXR-STL,3,1,3.3333333333333335,459.61904761904765,0,0,0,0,0,0,0.0,1628.0,0,0,0,other,False,False,False
OXR-TPA,1,1,1.0,539.0,0,0,0,0,1,0,0.0,2203.0,0,0,0,other,False,False,False
OXR-TUS,4,22,30.0,183.22153472900402,0,0,0,0,0,0,0.0,499.0,0,0,0,other,False,False,False
OXR-YUM,3,1,1.6666666666666667,141.33333333333334,0,0,0,0,0,0,0.0,286.0,0,0,0,other,False,False,False
PAH-PFN,4,2,3.25,285.625,0,0,0,0,0,0,0.0,506.0,0,0,0,other,False,False,False
PAH-PHL,4,9,13.75,230.65234697235312,0,0,0,0,0,19,0.0,757.0,0,0,0,other,False,False,False
PAH-PHX,4,5,15.0,243.513800048828,0,0,0,0,0,59,0.0,1333.0,0,0,0,other,False,False,False
PAH-PIB,3,6,6.0,200.0,0,0,0,0,0,0,0.1111111111111111,388.0,0,0,0,other,False,False,False
PAH-PIT,4,11,14.75,196.6175181070963,0,0,0,0,0,3,0.0,518.0,0,0,0,other,False,False,False
PAH-PNS,2,2,3.5,425.6000061035155,0,0,0,0,0,0,0.0,465.0,0,0,0,other,False,False,False
PAH-RDU,4,14,18.25,163.4700856229444,0,0,0,0,0,18,0.0,562.0,0,0,0,other,False,False,False
PAH-RIC,4,1,7.75,284.33333063125593,0,0,0,0,0,0,0.0,631.0,0,0,0,other,False,False,False
PAH-RSW,3,2,11.666666666666666,226.1999983045789,0,0,0,0,0,31,0.0,836.0,0,0,0,other,False,False,False
PAH-SAT,4,16,23.5,216.04791641235352,0,0,0,0,0,94,0.0,764.0,0,0,0,other,False,False,False
PAH-SEA,3,7,10.0,287.7091573079427,0,0,0,0,0,30,0.0,1844.0,0,0,0,other,False,False,False
PAH-SFO,3,3,3.6666666666666665,312.22221883138036,0,0,0,0,0,11,0.0,1839.0,0,0,0,other,False,False,False
PAH-SGF,3,2,3.0,320.72221883138036,0,0,0,0,0,0,0.0,255.0,0,0,0,other,False,False,False
PAH-SHV,3,1,8.333333333333334,306.77778116862004,0,0,0,0,0,0,0.0,429.0,0,0,0,other,False,False,False
PAH-TLH,3,2,3.0,434.5555521647137,0,0,0,0,0,0,0.0,526.0,0,0,0,other,False,False,False
PAH-TPA,4,35,51.0,195.6939071786814,0,0,0,0,0,204,0.0,726.0,0,0,0,other,False,False,False
PAH-TRI,2,2,3.0,216.25,0,0,0,0,0,0,0.0,355.0,0,0,0,other,False,False,False
PAH-TUL,4,2,7.0,208.0833320617675,0,0,0,0,0,0,0.0,400.0,0,0,0,other,False,False,False
PAH-TYS,2,1,2.5,338.0,0,0,0,0,0,0,0.0,280.0,0,0,0,other,False,False,False
PAH-VPS,4,4,5.75,212.6979179382325,0,0,0,0,0,23,0.0,474.0,0,0,0,other,False,False,False
PAH-XNA,2,2,2.5,316.83332824707054,0,0,0,0,0,0,0.0,312.0,0,0,0,other,False,False,False
PBG-RDU,1,9,9.0,146.55555725097668,0,0,0,0,0,0,0.0,0.0,0,0,0,other,False,False,False
PBI-PDX,4,289,334.25,228.39109999497603,4,0,0,4,515,1,0.0,2669.0,0,0,0,other,True,False,False
PBI-PFN,4,16,25.25,366.1415926615398,0,0,0,0,101,0,0.0,418.0,0,0,0,other,False,False,False
PBI-PGV,4,12,21.25,195.97619585091294,0,0,0,0,0,0,0.0,640.0,0,0,0,other,False,False,False
PBI-PHF,4,110,134.5,158.3315546371744,4,0,0,0,130,0,0.0,753.0,0,0,0,other,True,False,False
PBI-PHL,4,6317,7528.75,128.1085821664617,0,0,0,4,714,9,0.9181979469751551,954.0,48,0,0,other,True,False,False
PBI-PHX,4,730,842.75,198.90364019615797,4,0,0,4,830,5,0.18780542472195988,1959.0,22,0,0,other,True,False,False
PBI-PIA,4,51,61.25,166.79886118398616,0,0,0,0,176,1,0.0,1112.0,0,0,0,other,False,False,False
PBI-PIT,4,1389,1827.75,142.86602784023052,4,0,0,4,1415,27,0.27346348166777257,956.0,0,0,0,other,True,False,False
PBI-PKB,1,2,2.0,204.0,0,0,0,0,0,0,0.0,879.0,0,0,0,other,False,False,False
PBI-PLN,4,12,12.75,285.86011867034136,0,0,0,0,0,51,0.0,1332.0,0,0,0,other,False,False,False
PBI-PNS,4,108,138.75,210.13908135720706,4,0,0,0,436,0,0.005847953216374269,504.0,4,0,0,other,True,False,False
PBI-PSP,4,9,50.5,300.48053648119645,2,0,0,4,47,0,0.0,2219.0,0,0,0,other,False,False,False
PBI-PVC,1,1,1.0,247.0,0,0,0,0,0,0,0.0,1203.0,0,0,0,other,False,False,False
PBI-PVD,4,1745,2288.0,130.97406531267325,0,0,0,4,681,46,0.1494385976820553,1151.0,0,0,0,other,True,False,False
PBI-PWM,4,417,571.25,161.67435550744798,0,0,0,0,693,2,0.0017380337147779009,1295.0,0,0,0,other,True,False,False
PBI-RAP,2,4,5.0,509.20833333333337,0,0,0,0,1,1,0.0,1755.0,0,0,0,other,False,False,False
PBI-RDU,4,922,1006.5,156.80972284545106,4,0,0,4,1162,1,0.02650923504497442,641.0,78,0,0,other,True,False,False
PBI-RIC,4,486,570.75,160.22825557219582,4,0,0,4,935,0,0.019813738892686263,766.0,44,0,0,other,True,False,False
PBI-RKD,2,1,1.5,243.5,0,0,0,0,2,0,0.0,1350.0,0,0,0,other,False,False,False
PBI-RNO,4,119,143.5,234.75998990622804,4,0,0,4,109,0,0.0,2441.0,0,0,0,other,True,False,False
PBI-ROA,4,82,102.0,229.91579088188575,0,0,0,0,87,2,0.0,736.0,0,0,0,other,False,False,False
PBI-ROC,4,633,812.0,144.4694344930499,4,0,0,4,629,21,0.013131364834829823,1145.0,0,0,0,other,True,False,False
PBI-ROW,1,8,8.0,166.25,0,0,0,0,0,0,0.0,1530.0,0,0,0,other,False,False,False
PBI-RST,4,2,9.5,237.54481623722958,0,0,0,0,0,0,0.0,1379.0,0,0,0,other,False,False,False
PBI-RUT,1,1,1.0,271.0,0,0,0,0,1,0,0.0,1232.0,0,0,0,other,False,False,False
PBI-SAN,4,630,673.75,228.56688046319454,4,0,0,4,846,0,0.013166097594261884,2256.0,22,0,0,other,True,False,False
PBI-SAT,4,357,384.25,211.52453376549363,4,0,0,4,461,0,0.0070028011204481795,1137.0,0,0,0,other,True,False,False
